state,constituency,image,result,votes,margin,name,party
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DRGAN-2024-7633.jpg,lost,950,-906517,DR. GANAPATHI KONGARAPU.,Republican Party of India (A)
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANDUK-2024-8772.jpg,lost,1109,-906358,ANDUKURI VIJAYA BHASKAR,India Praja Bandhu Party
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SONDI-2024-5776.jpg,lost,1818,-905649,SONDI KRISHNA.,Independent
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VASUP-2024-8375.jpg,lost,1933,-905534,VASUPILLI SURESH,Independent
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ARUNA-2024-7901.jpg,lost,1993,-905474,ARUNA SRI MURALA,Independent
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MURAP-2024-7826.jpg,lost,638,-906829,DR. ACHUTHA BALAJI YADAV (MURAPALA),Bharatha Chaitanya Yuvajana Party
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VANDR-2024-7878.jpg,lost,2537,-904930,V.N. SATYA NARAYANA,Rashtriya Praja Congress  (Secular)
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PEDAP-2024-5737.jpg,lost,6091,-901376,PEDAPENKI SIVA PRASADA RAO,Bahujan Samaj Party
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANAND-2024-5114.jpg,lost,7696,-899771,K.A. PAUL,Praja Shanthi Party
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PSATY-2024-7458.jpg,lost,30267,-877200,P. SATYA REDDY,Indian National Congress
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BOTCH-2024-7152.jpg,lost,403220,-504247,JHANSI LAKSHMI. BOTCHA.,Yuvajana Sramika Rythu Congress Party
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SRIBH-2024-6911.jpg,won,907467,+ 504247,SRIBHARAT MATHUKUMILI,Telugu Desam
Andhra Pradesh,Vijayawada,img/nota.jpg,,9193,-784961,NOTA,None of the Above
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/CHINT-2024-8112.jpg,lost,244,-793910,CHINTHALACHERUVU HEMALATHA,Jai Maha Bharath Party
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/NDASA-2024-6916.jpg,lost,269,-793885,N DASARADHA RAMI REDDY,All India Jaihind Party
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GUJJU-2024-5115.jpg,lost,327,-793827,GUJJULA LALITHA,Socialist Unity Centre Of India (COMMUNIST)
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAR-2024-7756.jpg,lost,331,-793823,DEVARASETTY RAVEENDRA BABU,Andhra Rastra Praja Samithi
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PERAM-2024-20240419044148.jpg,lost,368,-793786,PERAM SIVA NAGESWARA RAO,Republican Party of India (Athawale)
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DATLA-2024-7660.jpg,lost,417,-793737,DATLA LURTHU MERI,Jaibhim Rao Bharat Party
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BIKKA-2024-8435.jpg,lost,4884,-902583,BIKKAVOLU. CHALAMAJI,Navarang Congress Party
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/CHANG-2024-20240422014942.jpg,lost,489,-793665,CHAGANTIPATI GANGADHAR GANDHI,Pyramid Party of India
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VENKA-2024-6745.jpg,lost,633,-906834,THOTA VENKATA SAI MUKUND,Praja Prasthanam Party
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANAN-2024-7807.jpg,lost,543,-906924,G.A.N. ANAND,Independent
Andhra Pradesh,Vizianagaram,img/nota.jpg,,23250,-719863,NOTA,None of the Above
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SAKIN-2024-7472.jpg,lost,725,-742388,SAKHINETI ANANTHA RAJU,Pyramid Party of India
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/AANAN-2024-6185.jpg,lost,791,-742322,P V A ANANDA SAGAR,Independent
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ADINA-2024-8463.jpg,lost,856,-742257,ADINARAYANA TADDI,Independent
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ATCHI-2024-5521.jpg,lost,1070,-742043,ATCHIYYA NAIDU SAMIREDDY,Samajwadi Party
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/CHINN-2024-7487.jpg,lost,1411,-741702,CHINNAM ARUNA KUMAR,Jaibhim Rao Bharat Party
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VANGA-2024-7751.jpg,lost,1553,-741560,VANGAPANDU MAHESWARA RAO,Naba Bharata Nirmana Seva Party
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MARIS-2024-8419.jpg,lost,1629,-741484,MARISERLA KRISHNAMURTHY NAIDU,Independent
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SRINI-2024-5080.jpg,lost,1761,-741352,SRINIVASA RAO SAMBHANA,Yuga Thulasi Party
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SIYYA-2024-7082.jpg,lost,3107,-740006,SIYYADULA YELLA RAO,Independent
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ALLUS-2024-8448.jpg,lost,3401,-739712,ALLU SRIRAMULU,Independent
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VENKA-2024-7481.jpg,lost,4152,-738961,VELURI VENKATA TRINADHARAO,Independent
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PAPPA-2024-8747.jpg,lost,580,-906887,PIDIDHI APPARAO,Independent
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PEERU-2024-7424.jpg,lost,8038,-735075,PEERUBANDI PRAKASH RAO,Bahujan Samaj Party
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BELLA-2024-7019.jpg,lost,493762,-249351,BELLANA CHANDRASEKHAR,Yuvajana Sramika Rythu Congress Party
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/APPAL-2024-6145.jpg,won,743113,+ 249351,APPALANAIDU KALISETTI,Telugu Desam
Andhra Pradesh,Visakhapatnam,img/nota.jpg,,5313,-902154,NOTA,None of the Above
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MALLA-2024-7466.jpg,lost,273,-907194,MALLA SRAVANI,Independent
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/LAGUD-2024-8314.jpg,lost,294,-907173,LAGUDU. GOVINDA RAO,Independent
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/METTA-2024-7623.jpg,lost,326,-907141,METTA RAMA RAO,Independent
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KOLLI-2024-20240504124950.jpg,lost,329,-907138,KOLLI NAGA RAJU,Independent
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANDI-2024-7444.jpg,lost,393,-907074,GANDIKOTA RAJESH,Navataram Party
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/CHINT-2024-5895.jpg,lost,448,-907019,CHINTADA SURYAM,Naba Bharata Nirmana Seva Party
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JALAD-2024-6729.jpg,lost,466,-907001,JALADI VIJAYA KUMARI,Samajwadi Party
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANAP-2024-7914.jpg,lost,500,-906967,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),Jai Maha Bharath Party
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VADDI-2024-5084.jpg,lost,520,-906947,VADDI. HARI GANESH,Independent
Andhra Pradesh,Vizianagaram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BOBBI-2024-7734.jpg,lost,10623,-732490,BOBBILI SRINU,Indian National Congress
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SYEDK-2024-20240422121954.jpg,lost,601,-793553,SYED KHAMURUNNISA,Navarang Congress Party
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BARRE-2024-20240419044810.jpg,lost,615,-793539,BARRE SREENIVASARAO (JAI BHEEM SRINIVAS),Telugu Rajadhikara Samiti Party
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANILK-2024-20240420031404.jpg,lost,1240,-792914,ANIL KUMAR MADDINENI,Independent
Andhra Pradesh,Srikakulam,img/nota.jpg,,24605,-729723,NOTA,None of the Above
Andhra Pradesh,Srikakulam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BOMMA-2024-20240429074236.jpg,lost,594,-753734,BOMMALI TIRUPATI RAO,Pyramid Party of India
Andhra Pradesh,Srikakulam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/CHELL-2024-20240429074028.jpg,lost,816,-753512,CHELLURI DANIYAL,Independent
Andhra Pradesh,Srikakulam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KAYAD-2024-20240429074916.jpg,lost,818,-753510,KAYA DURGARAO,Navarang Congress Party
Andhra Pradesh,Srikakulam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/IPPIL-2024-20240429074143.jpg,lost,1130,-753198,IPPILI SEETHARAJU,Jai Bharat National Party
Andhra Pradesh,Srikakulam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BORUB-2024-7860.jpg,lost,1357,-752971,BORUBADRA CHANDRAKALA,Bharatha Chaitanya Yuvajana Party
Andhra Pradesh,Srikakulam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/YEDDU-2024-20240429074440.jpg,lost,1605,-752723,YEDDU LAKSHMINARAYANA,Independent
Andhra Pradesh,Srikakulam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BETHA-2024-20240429075030.jpg,lost,2536,-751792,BETHA VIVEKANANDA MAHARAJ,Independent
Andhra Pradesh,Srikakulam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VABAY-2024-20240429074752.jpg,lost,3598,-750730,VABA YOGESWARA RAO,Independent
Andhra Pradesh,Srikakulam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/NAIDU-2024-20240429074319.jpg,lost,4742,-749586,NAIDUGARI RAJASEKHAR,Bahujan Samaj Party
Andhra Pradesh,Srikakulam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SANAP-2024-20240429074525.jpg,lost,5958,-748370,SANAPALA SRAVAN KUMAR,Independent
Andhra Pradesh,Srikakulam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PEDAD-2024-20240429074347.jpg,lost,7172,-747156,PEDADA PARAMESWARA RAO,Indian National Congress
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GURUM-2024-20240429090043.jpg,won,632228,+ 14569,GURUMOORTHY MADDILA,Yuvajana Sramika Rythu Congress Party
Andhra Pradesh,Srikakulam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/TILAK-2024-20240429074107.jpg,lost,426427,-327901,TILAK PERADA,Yuvajana Sramika Rythu Congress Party
Andhra Pradesh,Rajampet,img/nota.jpg,,11400,-633444,NOTA,None of the Above
Andhra Pradesh,Rajampet,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ASADI-2024-20240430021910.jpg,lost,691,-644153,ASADI VENKATADRI,Independent
Andhra Pradesh,Rajampet,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KASTU-2024-5783.jpg,lost,887,-643957,KASTURI OBAIAH NAIDU,Independent
Andhra Pradesh,Rajampet,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MAYAN-2024-20240425091448.jpg,lost,1071,-643773,MAYANA MOHAMMED SALMAN KHAN,Liberation Congress Party
Andhra Pradesh,Rajampet,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DODDA-2024-7130.jpg,lost,1318,-643526,DODDAPANENI RAJA NAIDU,Independent
Andhra Pradesh,Rajampet,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BATTH-2024-7156.jpg,lost,1366,-643478,BATTHALA RAMANAIAH,Jai Bharat National Party
Andhra Pradesh,Rajampet,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MADAR-2024-20240420025810.jpg,lost,1415,-643429,MADA RAJA,Jaathia Chethi Vruthula Ikya Vedika Party
Andhra Pradesh,Nandyal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANILK-2024-8310.jpg,lost,1334,-699797,E ANIL KUMAR,Independent
Andhra Pradesh,Rajampet,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SHAIK-2024-20240425092528.jpg,lost,2411,-642433,AKBAR M BASHA,Anna YSR Congress Party
Andhra Pradesh,Rajampet,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SREEN-2024-20240422071840.jpg,lost,4443,-640401,SREENIVASULU MARRIPATI,Independent
Andhra Pradesh,Rajampet,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PULIS-2024-20240424075819.jpg,lost,4616,-640228,PULI SREENIVASULU,Independent
Andhra Pradesh,Rajampet,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/CHOUD-2024-20240425092626.jpg,lost,4735,-640109,CHOUDVARAM SUBBANARASAIAH,Independent
Andhra Pradesh,Srikakulam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KINJA-2024-20240429074619.jpg,won,754328,+ 327901,KINJARAPU RAMMOHAN NAIDU,Telugu Desam
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VARAP-2024-7111.jpg,lost,617659,-14569,VARA PRASAD RAO VELAGAPALLI,Bharatiya Janata Party
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/CHINT-2024-20240429085924.jpg,lost,65523,-566705,CHINTA MOHAN,Indian National Congress
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GURAP-2024-20240425085446.jpg,lost,10506,-621722,PENUMURU. GURAPPA,Bahujan Samaj Party
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MEKAV-2024-7708.jpg,lost,2233,-791921,MEKA VENKATESWARA RAO,Bahujan Samaj Party
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAR-2024-7002.jpg,lost,3199,-790955,DEVARAPALLI MALLIKARJUNA RAO (MAHESH),Independent
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PAPPU-2024-7684.jpg,lost,6672,-787482,VENKATA ASHOK PAPPURI,Independent
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KRISH-2024-7585.jpg,lost,7878,-786276,KRISHNA KISHORE YANAMANDRA,Navataram Party
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BHARG-2024-7617.jpg,lost,24106,-770048,BHARGAV VALLURU,Indian National Congress
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KESIN-2024-6961.jpg,lost,512069,-282085,KESINENI SRINIVAS  (NANI),Yuvajana Sramika Rythu Congress Party
Andhra Pradesh,Vijayawada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KESIN-2024-20240429051657.jpg,won,794154,+ 282085,KESINENI SIVANATH (CHINNI),Telugu Desam
Andhra Pradesh,Thirupathi(SC),img/nota.jpg,,16118,-616110,NOTA,None of the Above
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PRASA-2024-8998.jpg,lost,608,-631620,PRASAD PATIBANDLA,Independent
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/YEDAM-2024-8787.jpg,lost,622,-631606,Y. MAHESH,Independent
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BBHA-2024-7493.jpg,lost,688,-631540,B. BHARANI BAS,Ambedkar National Congress
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/AKKIL-2024-7079.jpg,lost,711,-631517,A. MADHU,Jai Hindustan Party
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VIJAY-2024-8778.jpg,lost,801,-631427,VIJAYA KUMAR.G,Independent
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DASAR-2024-7927.jpg,lost,1087,-631141,DASARI. GOWTHAM,Independent
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KJEE-2024-9064.jpg,lost,1204,-631024,K. JEEVARATHNAM,Independent
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/CDAVI-2024-7501.jpg,lost,1239,-630989,C. DAVID,Indian Believers Party (IBP)
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VELUR-2024-7938.jpg,lost,1389,-630839,VELURU. THEJOVATHI,Samajwadi Party
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KSIV-2024-7984.jpg,lost,1510,-630718,KARRA SIVA,Pyramid Party of India
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PUNYA-2024-8056.jpg,lost,1515,-630713,C. PUNYAMURTHY,United Republican Party of India
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KURAP-2024-8828.jpg,lost,1568,-630660,SYAMDHAN KURAPATI,Aihra National Party
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/AVAR-2024-8925.jpg,lost,1698,-630530,A. VARAPRASAD,Jatiya Jana Sena Party
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VCNAV-2024-6859.jpg,lost,1731,-630497,V.C. NAVEEN GUPTA,Independent
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PANJ-2024-7903.jpg,lost,3666,-628562,ANJAIAH.P,Republican Party of India (A)
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VIJAY-2024-5270.jpg,lost,4302,-627926,VIJAY KUMAR G.SRKR,Liberation Congress Party
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ALLAM-2024-9046.jpg,lost,4970,-627258,ALLAM.RAJA,Independent
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/UMADE-2024-7121.jpg,lost,5425,-626803,M UMADEVI,Janata Congress
Andhra Pradesh,Thirupathi(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KATTA-2024-7514.jpg,lost,5802,-626426,KATTAMANCHI. PRABHAKAR,Independent
Andhra Pradesh,Rajampet,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/NAGAR-2024-20240424080419.jpg,lost,5999,-638845,NAGARAJU JETTI,Independent
Andhra Pradesh,Nandyal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KUNUK-2024-8184.jpg,lost,1413,-699718,KUNUKUNTLA RAMUDU,Independent
Andhra Pradesh,Visakhapatnam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JANAR-2024-8705.jpg,lost,500,-906967,JANARDHAN PONNADA.,Independent
Andhra Pradesh,Nandyal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GAGGE-2024-6938.jpg,lost,3031,-698100,GAGGERA VENKATA RAMANAIAH,Independent
Andhra Pradesh,Chittoor(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/NREDD-2024-5873.jpg,lost,557592,-220479,REDDEPPA.N .,Yuvajana Sramika Rythu Congress Party
Andhra Pradesh,Chittoor(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DAGGU-2024-20240424064758.jpg,won,778071,+ 220479,DAGGUMALLA PRASADA RAO,Telugu Desam
Andhra Pradesh,Bapatla (SC),img/nota.jpg,,13723,-703770,NOTA,None of the Above
Andhra Pradesh,Bapatla (SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/CHINN-2024-20240429100041.jpg,lost,255,-717238,CHINNAM MURALIDHAR,All Peoples Party
Andhra Pradesh,Bapatla (SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PALAD-2024-20240429095954.jpg,lost,306,-717187,PALADUG VIJENDRA RAO (BAHUJAN),Liberation Congress Party
Andhra Pradesh,Bapatla (SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PARRE-2024-20240429095701.jpg,lost,412,-717081,PARRE. KOTAIAH,Jaibhim Rao Bharat Party
Andhra Pradesh,Bapatla (SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KATTA-2024-20240429095821.jpg,lost,549,-716944,KATTA HEMANAND,Independent
Andhra Pradesh,Bapatla (SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MERUG-2024-20240429095804.jpg,lost,673,-716820,MERUGUPALA SADASIVA RAO,India Praja Bandhu Party
Andhra Pradesh,Bapatla (SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KATTA-2024-20240429095732.jpg,lost,729,-716764,KATTA ANAND BABU,Independent
Andhra Pradesh,Bapatla (SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KONDR-2024-20240429100124.jpg,lost,797,-716696,KONDRU KIRAN KUMAR,Independent
Andhra Pradesh,Bapatla (SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KATTA-2024-20240429095612.jpg,lost,897,-716596,KATTAPOGU. VIJAY KUMAR,Pyramid Party of India
Andhra Pradesh,Bapatla (SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GADDE-2024-20240429100103.jpg,lost,1051,-716442,GADDE. VIJAYA LAKSHMI,Independent
Andhra Pradesh,Chittoor(SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MJAG-2024-7250.jpg,lost,30150,-747921,MOTUKUR JAGAPATHI,Indian National Congress
Andhra Pradesh,Bapatla (SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BUSSA-2024-20240429100018.jpg,lost,1318,-716175,BUSSA. NAGARAJU,Independent
Andhra Pradesh,Bapatla (SC),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JDS-2024-20240429095716.jpg,lost,43259,-674234,J.D. SEELAM,Indian National Congress
